Buy Threshold,Sell Threshold,2023-06-08,2023-06-09,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,Sum
0.12,-0.195,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,0.36,3.04
0.12,-0.2,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,0.36,3.04
0.12,-0.205,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,0.99,0.36,2.63
0.12,-0.21,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,0.99,0.36,2.63
0.12,-0.215,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.12,-0.22,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.12,-0.225,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.12,-0.23,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.12,-0.235,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.12,-0.24,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.12,-0.245,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.115,0.0,0.0,-0.1,0.32,0.03,0.1,0.04,-0.09,0.0,-1.01,0.0,0.22,-0.42,1.31,-0.68,-0.28
0.115,-0.005,0.0,-0.1,0.32,0.03,0.1,0.04,-0.09,0.0,-1.01,0.0,0.22,-0.42,1.31,-0.68,-0.28
0.115,-0.01,0.0,-0.1,0.41,0.03,0.1,0.04,-0.04,0.0,-0.21,0.0,-0.6,-0.42,1.31,-0.68,-0.16
0.115,-0.015,0.0,-0.1,0.43,0.03,0.32,0.04,-0.04,0.0,-0.19,0.0,-0.6,-0.42,1.31,-0.68,0.1
0.115,-0.02,0.0,-0.1,0.43,0.03,0.32,0.5,-0.04,0.0,0.47,0.0,-1.12,-0.68,1.31,-0.06,1.06
0.115,-0.025,0.0,-0.1,0.43,0.03,0.32,0.5,-0.04,0.0,0.43,0.0,-1.12,-0.68,1.34,-0.06,1.05
0.115,-0.03,0.0,-0.1,0.43,0.03,0.32,0.5,-0.04,0.0,0.43,0.0,-1.12,-0.68,1.34,-0.06,1.05
0.115,-0.035,0.0,-0.1,0.43,0.03,0.32,0.5,-0.04,0.0,0.83,0.0,-1.12,-0.68,1.23,-0.06,1.34
0.115,-0.04,0.0,-0.1,0.43,0.03,0.32,0.5,-0.43,0.0,0.58,0.0,-1.12,-0.68,1.23,0.02,0.78
0.115,-0.045,0.0,-0.1,0.43,0.03,0.32,0.5,-0.43,0.0,1.27,0.0,-1.89,-0.68,1.23,0.02,0.7
0.115,-0.05,0.0,3.22,-0.71,0.24,0.32,0.5,-0.43,0.0,1.31,0.0,-1.89,-0.68,0.47,0.02,2.37
0.115,-0.055,0.0,3.22,-0.82,0.24,0.32,0.5,-0.43,0.0,1.31,0.0,-2.82,-0.68,0.47,0.32,1.63
0.115,-0.06,0.0,3.22,-0.82,0.24,0.32,0.5,-0.43,0.0,1.41,0.0,-2.82,-0.68,0.47,0.32,1.73
0.115,-0.065,0.0,3.22,-0.34,0.24,0.32,0.5,0.76,0.0,-0.04,0.0,-2.31,-0.68,0.41,0.32,2.4
0.115,-0.07,0.0,3.22,-0.89,0.24,0.32,0.5,0.76,0.0,-0.04,0.0,-2.31,-0.68,0.41,0.32,1.85
0.115,-0.075,0.0,3.22,-0.97,0.24,0.32,0.5,0.76,0.0,-0.04,0.0,-0.83,-0.23,0.41,0.32,3.7
0.115,-0.08,0.0,3.22,-1.28,0.24,0.32,0.5,0.76,0.0,1.5,0.0,-0.83,0.0,0.41,0.32,5.16
0.115,-0.085,0.0,3.22,-1.28,0.24,0.32,0.5,0.76,0.0,1.41,0.0,-0.83,0.0,0.41,0.32,5.07
0.115,-0.09,0.0,3.22,-1.28,0.24,-0.84,0.5,0.76,0.0,-0.64,0.0,-0.83,-2.26,0.41,0.32,-0.4
0.115,-0.095,0.0,2.35,-1.28,0.24,-0.84,0.5,0.76,0.0,-0.73,0.0,-0.83,-2.26,0.41,0.32,-1.36
0.115,-0.1,0.0,2.35,-1.28,0.24,-0.84,2.13,0.76,0.0,-0.73,0.0,-0.83,-2.26,0.2,0.32,0.06
0.115,-0.105,0.0,-0.63,-1.65,0.24,0.0,2.13,0.76,0.0,-0.73,0.0,-2.13,-1.5,0.2,0.32,-2.99
0.115,-0.11,0.0,-0.63,-1.65,-0.11,0.0,2.13,0.76,0.0,-0.73,0.0,-2.13,-1.5,0.2,0.32,-3.34
0.115,-0.115,0.0,-0.63,-1.65,-0.11,0.0,2.13,0.76,0.0,-0.73,0.0,-2.13,-1.5,0.99,0.32,-2.55
0.115,-0.12,0.0,-0.63,-1.65,-0.11,0.0,2.13,0.76,0.0,-0.73,0.0,1.73,-1.5,0.99,0.32,1.31
0.115,-0.125,0.0,-0.63,-1.65,-0.41,0.0,2.13,0.76,0.0,-0.73,0.0,1.73,0.0,0.99,-1.23,0.96
0.115,-0.13,0.0,-0.63,-1.65,-0.41,0.0,2.13,0.76,0.0,1.48,0.0,1.73,0.0,0.99,-1.23,3.17
0.115,-0.135,0.0,-0.63,-1.65,-0.41,0.0,2.13,0.76,0.0,1.48,0.0,1.73,0.0,0.99,-1.23,3.17
0.115,-0.14,0.0,-0.63,-1.65,-0.41,0.0,1.66,0.76,0.0,1.48,0.0,1.73,0.0,0.99,-1.23,2.7
0.115,-0.145,0.0,-0.63,-1.65,-0.41,0.0,1.66,0.76,0.0,1.48,0.0,1.73,0.0,0.99,-1.23,2.7
0.115,-0.15,0.0,-0.63,-1.65,-0.41,0.0,1.66,0.76,0.0,1.48,0.0,1.73,0.0,0.99,-1.23,2.7
0.115,-0.155,0.0,-0.63,-1.65,0.95,0.0,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,-1.23,2.4
0.115,-0.16,0.0,-0.63,-1.65,0.95,0.0,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,0.36,3.99
0.115,-0.165,0.0,-0.63,-1.65,0.95,0.0,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,0.36,3.99
0.115,-0.17,0.0,-0.63,-1.65,0.95,0.0,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,0.36,3.99
0.115,-0.175,0.0,-0.63,-1.65,0.95,0.0,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,0.36,3.99
0.115,-0.18,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,0.36,3.04
0.115,-0.185,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,0.36,3.04
0.115,-0.19,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,0.36,3.04
0.115,-0.195,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,0.36,3.04
0.115,-0.2,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,0.36,3.04
0.115,-0.205,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,0.99,0.36,2.63
0.115,-0.21,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,0.99,0.36,2.63
0.115,-0.215,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.115,-0.22,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.115,-0.225,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.115,-0.23,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.115,-0.235,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.115,-0.24,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.115,-0.245,0.0,-0.63,-1.65,0.0,0.0,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,0.36,1.09
0.11,0.0,0.0,-0.82,-0.4,0.14,0.2,0.04,-0.09,0.0,-1.13,-0.1,0.11,-0.42,1.31,-0.56,-1.72
0.11,-0.005,0.0,-0.82,-0.4,0.14,0.2,0.04,-0.09,0.0,-1.13,-0.1,0.11,-0.42,1.31,-0.56,-1.72
0.11,-0.01,0.0,-0.82,-0.31,0.14,0.2,0.04,-0.04,0.0,-0.33,-0.1,-0.71,-0.42,1.31,-0.56,-1.6
0.11,-0.015,0.0,-0.82,-0.29,0.14,0.32,0.04,-0.04,0.0,-0.31,-0.1,-0.71,-0.42,1.31,-0.56,-1.44
0.11,-0.02,0.0,-0.82,-0.29,0.14,0.32,0.5,-0.04,0.0,0.35,-0.1,-1.23,-0.68,1.31,0.06,-0.48
0.11,-0.025,0.0,-0.78,-0.29,0.14,0.32,0.5,-0.04,0.0,0.31,-0.1,-1.23,-0.68,1.34,0.06,-0.45
0.11,-0.03,0.0,-0.78,-0.29,0.14,0.32,0.5,-0.04,0.0,0.31,-0.1,-1.23,-0.68,1.34,-0.15,-0.66
0.11,-0.035,0.0,-0.78,-0.29,0.14,0.32,0.5,-0.04,0.0,0.71,-0.1,-1.23,-0.68,1.23,-0.15,-0.37
0.11,-0.04,0.0,-0.78,-0.29,0.14,0.32,0.5,-0.43,0.0,0.46,-0.1,-1.23,-0.68,1.23,-0.07,-0.93
0.11,-0.045,0.0,-0.78,-0.29,0.14,0.32,0.5,-0.43,0.0,1.15,-0.1,-2.0,-0.68,1.23,-0.07,-1.01
0.11,-0.05,0.0,2.54,-0.71,0.35,0.32,0.5,-0.43,0.0,1.19,-0.1,-2.0,-0.68,0.47,-0.07,1.38
0.11,-0.055,0.0,2.54,-0.82,0.35,0.32,0.5,-0.43,0.0,1.19,0.16,-2.93,-0.68,0.47,0.23,0.9
0.11,-0.06,0.0,2.54,-0.82,0.35,0.32,0.5,-0.43,0.0,1.41,0.16,-2.93,-0.68,0.47,0.23,1.12
0.11,-0.065,0.0,2.87,-0.34,0.35,0.32,0.5,0.76,0.0,-0.04,0.16,-2.42,-0.68,0.41,0.23,2.12
0.11,-0.07,0.0,2.87,-0.89,0.18,0.32,0.5,0.76,0.0,-0.04,0.16,-2.42,-0.68,0.41,0.23,1.4
0.11,-0.075,0.0,2.87,-0.97,0.18,0.32,0.5,0.76,0.0,-0.04,-0.43,-0.94,-0.23,0.41,0.23,2.66
0.11,-0.08,0.0,2.87,-1.28,0.18,0.32,0.5,0.76,0.0,1.5,-0.43,-1.09,0.0,0.41,1.28,5.02
0.11,-0.085,0.0,2.87,-1.28,0.18,0.32,0.5,0.76,0.0,1.41,-0.94,-1.09,0.0,0.41,3.23,6.37
0.11,-0.09,0.0,2.87,-1.28,0.18,-0.84,0.5,0.76,0.0,-0.64,-0.94,-1.09,-2.26,0.41,3.23,0.9
0.11,-0.095,0.0,2.0,-1.28,0.18,-0.84,0.5,0.76,0.0,-0.73,-0.94,-1.09,-2.26,0.41,3.23,-0.06
0.11,-0.1,0.0,2.0,-1.28,0.18,-0.84,2.13,0.76,0.0,-0.73,-0.94,-1.09,-2.26,0.2,3.23,1.36
0.11,-0.105,0.0,-0.98,-1.65,0.18,-0.84,2.13,0.76,0.0,-0.73,-0.94,-2.39,-1.5,0.2,3.23,-2.53
0.11,-0.11,0.0,-0.98,-1.65,-0.17,-0.84,2.13,0.76,0.0,-0.73,-0.94,-2.39,-1.5,0.2,3.23,-2.88
0.11,-0.115,0.0,-0.98,-1.65,-0.17,-0.84,2.13,0.76,0.0,-0.73,-0.94,-2.39,-1.5,0.99,3.23,-2.09
0.11,-0.12,0.0,-0.98,-1.65,-0.17,-0.84,2.13,0.76,0.0,-0.73,-0.94,1.73,-1.5,0.99,3.23,2.03
0.11,-0.125,0.0,-0.98,-1.65,-0.47,-0.84,2.13,0.76,0.0,-0.73,-0.94,1.73,0.0,0.99,1.68,1.68
0.11,-0.13,0.0,-0.98,-1.65,-0.47,-0.84,2.13,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,1.68,3.89
0.11,-0.135,0.0,-0.98,-1.65,-0.47,-0.84,2.13,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,1.68,3.89
0.11,-0.14,0.0,-0.98,-1.65,-0.47,-0.84,1.66,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,1.68,3.42
0.11,-0.145,0.0,-0.98,-1.65,-0.47,-0.84,1.66,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,1.68,3.42
0.11,-0.15,0.0,-0.98,-1.65,-0.47,-0.84,1.66,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,1.68,3.42
0.11,-0.155,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,1.68,3.18
0.11,-0.16,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,3.27,4.77
0.11,-0.165,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,3.27,4.77
0.11,-0.17,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,3.27,4.77
0.11,-0.175,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,3.27,4.77
0.11,-0.18,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,3.27,4.77
0.11,-0.185,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,3.27,5.71
0.11,-0.19,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,3.27,5.71
0.11,-0.195,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,3.27,5.71
0.11,-0.2,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,3.27,5.71
0.11,-0.205,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,0.99,3.27,5.3
0.11,-0.21,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,0.99,3.27,5.3
0.11,-0.215,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.27,3.76
0.11,-0.22,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.27,3.76
0.11,-0.225,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.27,3.76
0.11,-0.23,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.27,3.76
0.11,-0.235,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.27,3.76
0.11,-0.24,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.27,3.76
0.11,-0.245,0.0,-0.98,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.27,3.76
0.105,0.0,0.0,-0.41,-0.26,0.14,0.2,0.04,-0.09,0.0,-1.1,-0.1,0.11,-0.42,1.31,-0.54,-1.12
0.105,-0.005,0.0,-0.41,-0.26,0.14,0.2,0.04,-0.09,0.0,-1.1,-0.1,0.11,-0.42,1.31,-0.54,-1.12
0.105,-0.01,0.0,-0.41,-0.45,0.14,0.2,0.04,-0.04,0.0,-0.3,-0.1,-0.71,-0.42,1.31,-0.54,-1.28
0.105,-0.015,0.0,-0.41,-0.43,0.14,0.32,0.04,-0.04,0.0,-0.28,-0.1,-0.71,-0.42,1.31,-0.54,-1.12
0.105,-0.02,0.0,-0.47,-0.43,0.14,0.32,0.5,-0.04,0.0,0.38,-0.1,-1.23,-0.68,1.31,0.08,-0.22
0.105,-0.025,0.0,-0.43,-0.43,0.14,0.32,0.5,-0.04,0.0,0.34,-0.1,-1.23,-0.68,1.34,0.08,-0.19
0.105,-0.03,0.0,-0.43,-0.43,0.14,0.32,0.5,-0.04,0.0,0.34,-0.1,-1.23,-0.68,1.34,-0.13,-0.4
0.105,-0.035,0.0,-0.43,-0.59,0.14,0.32,0.5,-0.04,0.0,0.74,-0.1,-1.23,-0.68,1.23,-0.13,-0.27
0.105,-0.04,0.0,-0.43,-0.59,0.14,0.32,0.5,-0.43,0.0,0.49,-0.1,-1.23,-0.68,1.23,0.37,-0.41
0.105,-0.045,0.0,-0.43,-0.59,0.14,0.32,0.5,-0.43,0.0,1.18,-0.1,-2.0,-0.68,1.23,0.37,-0.49
0.105,-0.05,0.0,2.89,-1.01,0.35,0.32,0.5,-0.43,0.0,1.22,-0.1,-2.0,-0.68,0.47,0.37,1.9
0.105,-0.055,0.0,2.89,-0.82,0.35,0.32,0.5,-0.43,0.0,1.22,0.16,-2.93,-0.68,0.47,0.67,1.72
0.105,-0.06,0.0,2.89,-0.82,0.35,0.32,0.5,-0.43,0.0,1.44,0.16,-2.93,-0.68,0.47,0.67,1.94
0.105,-0.065,0.0,3.22,-0.34,0.35,0.32,0.5,0.76,0.0,-0.01,0.16,-2.42,-0.68,0.41,0.67,2.94
0.105,-0.07,0.0,3.22,-0.89,0.18,0.32,0.5,0.76,0.0,-0.01,0.16,-2.42,-0.68,0.41,0.67,2.22
0.105,-0.075,0.0,3.22,-0.97,0.18,0.32,0.5,0.76,0.0,-0.01,-0.43,-0.94,-0.23,0.41,0.67,3.48
0.105,-0.08,0.0,3.22,-1.28,0.18,0.32,0.5,0.76,0.0,1.53,-0.43,-1.09,0.0,0.41,1.72,5.84
0.105,-0.085,0.0,3.22,-1.28,0.18,0.32,0.5,0.76,0.0,1.44,-0.94,-1.09,0.0,0.41,3.67,7.19
0.105,-0.09,0.0,3.22,-1.28,0.18,-0.84,0.5,0.76,0.0,-0.61,-0.94,-1.09,-2.26,0.41,3.67,1.72
0.105,-0.095,0.0,2.35,-1.28,0.18,-0.84,0.5,0.76,0.0,-0.7,-0.94,-1.09,-2.26,0.41,3.67,0.76
0.105,-0.1,0.0,2.35,-1.28,0.18,-0.84,2.13,0.76,0.0,-0.7,-0.94,-1.09,-2.26,0.2,3.67,2.18
0.105,-0.105,0.0,-0.63,-1.65,0.18,-0.84,2.13,0.76,0.0,-0.7,-0.94,-2.39,-1.5,0.2,3.67,-1.71
0.105,-0.11,0.0,-0.63,-1.65,-0.17,-0.84,2.13,0.76,0.0,-0.7,-0.94,-2.39,-1.5,0.2,3.67,-2.06
0.105,-0.115,0.0,-0.63,-1.65,-0.17,-0.84,2.13,0.76,0.0,-0.7,-0.94,-2.39,-1.5,0.99,3.67,-1.27
0.105,-0.12,0.0,-0.63,-1.65,-0.17,-0.84,2.13,0.76,0.0,-0.7,-0.94,1.73,-1.5,0.99,3.67,2.85
0.105,-0.125,0.0,-0.63,-1.65,-0.47,-0.84,2.13,0.76,0.0,-0.7,-0.94,1.73,0.0,0.99,2.12,2.5
0.105,-0.13,0.0,-0.63,-1.65,-0.47,-0.84,2.13,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,2.12,4.68
0.105,-0.135,0.0,-0.63,-1.65,-0.47,-0.84,2.13,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,2.12,4.68
0.105,-0.14,0.0,-0.63,-1.65,-0.47,-0.84,1.66,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,2.12,4.21
0.105,-0.145,0.0,-0.63,-1.65,-0.47,-0.84,1.66,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,2.12,4.21
0.105,-0.15,0.0,-0.63,-1.65,-0.47,-0.84,1.66,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,2.12,4.21
0.105,-0.155,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,2.12,3.97
0.105,-0.16,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,3.71,5.56
0.105,-0.165,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,3.71,5.56
0.105,-0.17,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,3.71,5.56
0.105,-0.175,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,3.71,5.56
0.105,-0.18,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,-0.94,1.73,0.0,0.99,3.71,5.56
0.105,-0.185,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,3.71,6.5
0.105,-0.19,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,3.71,6.5
0.105,-0.195,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,3.71,6.5
0.105,-0.2,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.48,0.0,1.73,0.0,0.99,3.71,6.5
0.105,-0.205,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,0.99,3.71,6.09
0.105,-0.21,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,0.99,3.71,6.09
0.105,-0.215,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.71,4.55
0.105,-0.22,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.71,4.55
0.105,-0.225,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.71,4.55
0.105,-0.23,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.71,4.55
0.105,-0.235,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.71,4.55
0.105,-0.24,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.71,4.55
0.105,-0.245,0.0,-0.63,-1.65,0.95,-0.84,0.0,0.76,0.0,1.07,0.0,1.73,0.0,-0.55,3.71,4.55
0.1,0.0,0.0,-0.78,-0.26,0.14,0.2,1.12,-0.05,-0.23,-0.81,-0.21,0.08,-0.42,1.31,-0.58,-0.49
0.1,-0.005,0.0,-0.78,-0.26,0.14,0.2,1.12,-0.05,-0.23,-0.81,-0.21,-0.21,-0.42,1.31,-0.58,-0.78
0.1,-0.01,0.0,-0.78,-0.45,0.14,0.2,0.99,0.0,-0.23,-0.01,-0.21,-1.03,-0.42,1.31,-0.58,-1.07
0.1,-0.015,0.0,-0.78,-0.43,0.14,0.32,0.99,0.0,-0.23,0.01,-0.21,-1.03,-0.42,1.31,-0.58,-0.91
0.1,-0.02,0.0,-0.84,-0.43,0.14,0.32,1.45,0.02,-0.23,0.67,-0.21,-1.55,-0.68,1.31,0.04,0.01
0.1,-0.025,0.0,-1.28,-0.43,0.14,0.32,1.45,-0.87,-0.23,0.63,-0.21,-1.55,-0.68,1.34,0.04,-1.33
0.1,-0.03,0.0,-1.28,-0.43,0.14,0.32,1.12,-0.87,-0.23,0.63,-0.21,-1.55,-0.68,1.34,-0.17,-1.87
0.1,-0.035,0.0,-1.27,-0.59,0.14,0.32,1.12,-0.87,-0.23,1.03,-0.21,-1.55,-0.68,1.23,-0.17,-1.73
0.1,-0.04,0.0,-1.27,-0.59,0.14,0.32,1.12,-1.26,-0.23,0.78,-0.21,-1.69,-0.68,1.23,0.33,-2.01
0.1,-0.045,0.0,-1.27,-0.59,0.14,0.32,1.12,-1.26,-0.23,1.47,0.7,-2.46,-0.68,1.23,0.33,-1.18
0.1,-0.05,0.0,2.05,-1.01,0.35,0.32,1.01,-1.26,-0.23,1.51,0.7,-2.46,-0.68,0.47,0.33,1.1
0.1,-0.055,0.0,2.05,-0.82,0.35,0.32,1.01,-1.26,-0.23,1.51,0.96,-3.39,-0.68,0.47,0.63,0.92
0.1,-0.06,0.0,2.05,-0.82,0.35,0.32,1.01,-1.26,-0.23,1.73,0.96,-3.39,-0.68,0.47,0.63,1.14
0.1,-0.065,0.0,2.38,-0.34,0.35,0.32,1.01,-0.08,-0.23,0.28,1.26,-2.88,-0.68,0.41,0.63,2.43
0.1,-0.07,0.0,2.38,-0.89,0.18,0.32,1.01,-0.08,-0.23,0.28,1.26,-2.88,-0.68,0.41,0.63,1.71
0.1,-0.075,0.0,2.38,-0.97,0.18,0.32,1.01,-0.08,-0.23,0.28,0.67,-1.4,-0.23,0.41,0.63,2.97
0.1,-0.08,0.0,2.38,-1.28,0.18,0.32,1.46,-0.08,-3.38,1.25,0.67,-1.55,0.0,0.41,1.68,2.06
0.1,-0.085,0.0,2.38,-1.28,0.18,0.32,1.46,-0.08,-3.38,1.16,0.27,-1.55,0.0,0.41,3.63,3.52
0.1,-0.09,0.0,2.38,-1.28,0.18,-0.84,1.36,-0.08,-3.38,-0.89,-0.78,-1.55,-2.26,0.41,3.63,-3.1
0.1,-0.095,0.0,1.51,-1.28,0.18,-0.84,1.36,-0.08,-3.38,-0.98,-0.78,-1.55,-2.26,0.41,3.63,-4.06
0.1,-0.1,0.0,-0.08,-1.28,0.18,-0.84,2.13,-0.08,-3.38,-0.98,-0.78,-1.55,-2.26,0.2,3.63,-5.09
0.1,-0.105,0.0,-0.69,-1.65,0.18,-0.84,2.13,-0.08,0.0,-0.98,-0.78,-2.85,-1.5,0.2,3.63,-3.23
0.1,-0.11,0.0,-0.69,-1.65,-0.17,-0.84,2.13,-0.08,0.0,-0.98,-0.78,-2.85,-1.5,0.2,3.63,-3.58
0.1,-0.115,0.0,-0.69,-1.65,-0.17,-0.84,2.13,-0.08,0.0,-0.98,-0.78,-2.85,-1.5,0.99,3.63,-2.79
0.1,-0.12,0.0,-0.69,-1.65,-0.17,-0.84,2.13,-0.08,0.0,-0.98,-0.78,1.73,-1.5,0.99,3.63,1.79
0.1,-0.125,0.0,-0.69,-1.65,-0.47,-0.84,2.13,-0.08,0.0,-0.98,-0.53,1.73,0.0,0.99,2.12,1.73
